x,x_vel,y,y_vel
0.900505245011269,0.03311408318433872,0.3888933957824807,-0.05771181058442675
0.9336193281956078,0.03311408318433872,0.33118158519805396,-0.05771181058442675
0.9667334113799465,0.03311408318433872,0.2734697746136272,-0.05771181058442675
0.9998474945642852,0.03311408318433872,0.21575796402920044,-0.05771181058442675
0.9998213646038714,-0.03311408318433872,0.21518084592335618,-0.05771181058442675
0.9674162694813042,0.010827747096042506,0.5415388110240713,0.09455105004354723
0.9782440165773467,0.010827747096042506,0.6360898610676186,0.09455105004354723
0.9890717636733892,0.010827747096042506,0.7306409111111658,0.09455105004354723
0.9998995107694317,0.010827747096042506,0.825191961154713,0.09455105004354723
0.9999922117596078,-0.010827747096042506,0.8261374716551485,0.09455105004354723
0.9246862659764317,0.025043139006350825,0.7405118266666092,-0.003985989711754445
0.9497294049827826,0.025043139006350825,0.7365258369548547,-0.003985989711754445
0.9747725439891334,0.025043139006350825,0.7325398472431003,-0.003985989711754445
0.9998156829954842,0.025043139006350825,0.7285538575313458,-0.003985989711754445
0.9999338856144524,-0.025043139006350825,0.7285139976342283,-0.003985989711754445
0.9999912947015271,2.89347359045955e-06,0.37333093039661147,0.015309029078817893
0.9999941881751176,2.89347359045955e-06,0.38863995947542934,0.015309029078817893
0.999997081648708,2.89347359045955e-06,0.40394898855424727,0.015309029078817893
0.9999999751222985,2.89347359045955e-06,0.41925801763306514,0.015309029078817893
0.9999999959429655,-2.89347359045955e-06,0.41941110792385333,0.015309029078817893
0.8884548334999726,0.03711347783437076,0.3965359609766639,0.04735197936759177
0.9255683113343434,0.03711347783437076,0.4438879403442556,0.04735197936759177
0.962681789168714,0.03711347783437076,0.4912399197118474,0.04735197936759177
0.9997952670030849,0.03711347783437076,0.5385918990794392,0.04735197936759177
0.9998335982185715,-0.03711347783437076,0.5390654188731151,0.04735197936759177
0.9813762405883787,0.006192836265395996,0.6742280817713203,-0.010052464060066347
0.9875690768537746,0.006192836265395996,0.6641756177112539,-0.010052464060066347
0.9937619131191706,0.006192836265395996,0.6541231536511876,-0.010052464060066347
0.9999547493845666,0.006192836265395996,0.6440706895911212,-0.010052464060066347
0.9999833222527794,-0.006192836265395996,0.6439701649505206,-0.010052464060066347
0.8021537219792352,0.06583563828010587,0.6820457001988375,0.002571335482745563
0.867989360259341,0.06583563828010587,0.684617035681583,0.002571335482745563
0.9338249985394469,0.06583563828010587,0.6871883711643286,0.002571335482745563
0.9996606368195528,0.06583563828010587,0.6897597066470742,0.002571335482745563
0.9996810067976463,-0.06583563828010587,0.6897854200019017,0.002571335482745563
0.895139371779041,0.034841193501808546,0.158885935473966,-0.01961849232403741
0.9299805652808496,0.034841193501808546,0.1392674431499286,-0.01961849232403741
0.9648217587826581,0.034841193501808546,0.11964895082589118,-0.01961849232403741
0.9996629522844667,0.034841193501808546,0.10003045850185377,-0.01961849232403741
0.9999886357805152,-0.034841193501808546,0.0998342735786134,-0.01961849232403741
0.7577032898115326,0.0805856687504442,0.5211824383788408,0.09072505563932928
0.8382889585619768,0.0805856687504442,0.6119074940181701,0.09072505563932928
0.9188746273124211,0.0805856687504442,0.7026325496574993,0.09072505563932928
0.9994602960628652,0.0805856687504442,0.7933576052968286,0.09072505563932928
0.9997338472496302,-0.0805856687504442,0.7942648558532219,0.09072505563932928
0.9603163596304098,0.013209208069360013,0.5936934766101687,-0.024540758731214155
0.97352556769977,0.013209208069360013,0.5691527178789545,-0.024540758731214155
0.9867347757691299,0.013209208069360013,0.5446119591477404,-0.024540758731214155
0.9999439838384899,0.013209208069360013,0.5200712004165262,-0.024540758731214155
0.9999239240808164,-0.013209208069360013,0.519825792829214,-0.024540758731214155
0.8510690104612783,0.0494992181212223,1.0113594493071478,-0.08303085460459352
0.9005682285825005,0.0494992181212223,0.9283285947025544,-0.08303085460459352
0.9500674467037229,0.0494992181212223,0.8452977400979608,-0.08303085460459352
0.9995666648249452,0.0494992181212223,0.7622668854933673,-0.08303085460459352
0.9999383429938427,-0.0494992181212223,0.7614365769473214,-0.08303085460459352
0.9605726920929162,0.01311710542155099,1.0843509603899883,-0.02907860955847137
0.9736897975144672,0.01311710542155099,1.055272350831517,-0.02907860955847137
0.9868069029360181,0.01311710542155099,1.0261937412730455,-0.02907860955847137
