x,x_vel,y,y_vel
1.0651751177092017,0.09118099844446446,0.14356946628139655,0.03558320460743343
0.9348248822907983,-0.09118099844446446,0.14356946628139655,0.03558320460743343
-0.009694211293967568,-0.016846063688707093,0.5602069741223501,0.045548235210030555
0.009694211293967568,0.016846063688707093,0.5602069741223501,0.045548235210030555
1.0093356193503347,0.09554046977802677,0.9697350664680614,0.08227525839480014
0.9906643806496653,-0.09554046977802677,0.9697350664680614,0.08227525839480014
-0.021802159489120194,-0.07631796444186502,0.979547829639675,0.012419106021223448
0.021802159489120194,0.07631796444186502,0.979547829639675,0.012419106021223448
1.0543145936423373,0.07958158930457349,0.36755017586954675,0.061409339927317286
0.9456854063576627,-0.07958158930457349,0.36755017586954675,0.061409339927317286
1.0054199954364922,0.01839116200025246,0.30068192959750717,0.05486644719754688
0.9945800045635078,-0.01839116200025246,0.30068192959750717,0.05486644719754688
-0.027056213237879,-0.054362236461279016,0.8843228663140862,0.0031053505934034334
0.027056213237879,0.054362236461279016,0.8843228663140862,0.0031053505934034334
-0.0758062596764878,-0.09875019672755861,0.5003350529922507,0.036942309147681006
0.0758062596764878,0.09875019672755861,0.5003350529922507,0.036942309147681006
-0.046337565391703875,-0.08308874117693917,0.06360095401781463,0.07889878935650216
0.046337565391703875,0.08308874117693917,0.06360095401781463,0.07889878935650216
-0.010147524085846639,-0.011614745870251787,0.8717711264351272,0.019131647673431784
0.010147524085846639,0.011614745870251787,0.8717711264351272,0.019131647673431784
-0.0015245012220278628,-0.014291757693961939,0.23834619083970232,0.04419718978594772
0.0015245012220278628,0.014291757693961939,0.23834619083970232,0.04419718978594772
1.046276445390717,0.06889926982013998,0.9008873140492587,0.02614142317924544
0.953723554609283,-0.06889926982013998,0.9008873140492587,0.02614142317924544
-0.004157863429415801,-0.039301799212891175,0.31038902279320457,0.010414371825262137
0.004157863429415801,0.039301799212891175,0.31038902279320457,0.010414371825262137
-0.05459119426118582,-0.07125104239606775,0.46338854760003023,0.0823927782771764
0.05459119426118582,0.07125104239606775,0.46338854760003023,0.0823927782771764
1.0425574480478483,0.05120080240374367,0.6661947177231673,0.08513762324545354
0.9574425519521517,-0.05120080240374367,0.6661947177231673,0.08513762324545354
-0.0791012321098584,-0.08517494331693946,0.5104043883028822,0.07978204104506398
0.0791012321098584,0.08517494331693946,0.5104043883028822,0.07978204104506398
1.010223196338212,0.0402785237129798,0.4417651682322574,0.08578937559101951
0.989776803661788,-0.0402785237129798,0.4417651682322574,0.08578937559101951
1.0087018224683588,0.03468871592685603,0.62730779967793,0.057552171945775235
0.9912981775316412,-0.03468871592685603,0.62730779967793,0.057552171945775235
-0.016109016549050028,-0.0926988418669118,0.3318393556908712,0.04832689908125079
0.016109016549050028,0.0926988418669118,0.3318393556908712,0.04832689908125079
1.0111421679114734,0.03379835936574638,0.36646478081580536,0.050328239630599625
0.9888578320885266,-0.03379835936574638,0.36646478081580536,0.050328239630599625
1.0049738666972283,0.04555590767556186,0.11555374167139132,0.04103909230232196
0.9950261333027717,-0.04555590767556186,0.11555374167139132,0.04103909230232196
1.0118548912621166,0.08330610234673604,0.8455179111265159,0.032178084047051136
0.9881451087378834,-0.08330610234673604,0.8455179111265159,0.032178084047051136
-0.006008936957251581,-0.05446457148097886,0.48140973296092404,0.07936357781614481
0.006008936957251581,0.05446457148097886,0.48140973296092404,0.07936357781614481
-0.002562967155682867,-0.004187769179623335,0.9196901303077146,0.005479140045879061
0.002562967155682867,0.004187769179623335,0.9196901303077146,0.005479140045879061
1.003520751964832,0.014495230577826246,0.878453690412405,0.008314103411568496
0.9964792480351681,-0.014495230577826246,0.878453690412405,0.008314103411568496
1.0593247779950323,0.08701179647379449,0.1274066525943257,0.04490402946054019
0.9406752220049677,-0.08701179647379449,0.1274066525943257,0.04490402946054019
-0.023579720077176583,-0.047642958478786225,0.6616942519622137,0.07869425013462258
0.023579720077176583,0.047642958478786225,0.6616942519622137,0.07869425013462258
-0.006480496962597362,-0.018033936502775627,0.8883751551703699,0.04135427730041829
0.006480496962597362,0.018033936502775627,0.8883751551703699,0.04135427730041829
-0.05168875306262346,-0.0845822922141781,0.6917196167379402,0.08770802856486944
0.05168875306262346,0.0845822922141781,0.6917196167379402,0.08770802856486944
-0.01905799056652725,-0.04857550835198349,0.1491684553719146,0.07837034522868679
0.01905799056652725,0.04857550835198349,0.1491684553719146,0.07837034522868679
1.0067616694429946,0.012536303561933582,0.886110677773393,0.05735633417810922
0.9932383305570054,-0.012536303561933582,0.886110677773393,0.05735633417810922
-0.021207961823540154,-0.05475792938304515,0.2575668383217601,0.09513069008220576
0.021207961823540154,0.05475792938304515,0.2575668383217601,0.09513069008220576
-0.004567360979920988,-0.004800395940610314,0.3269482550891152,0.014300481473263805
0.004567360979920988,0.004800395940610314,0.3269482550891152,0.014300481473263805
-0.010958362016917078,-0.013585127116216546,0.9597143153634415,0.0064970757262128535
0.010958362016917078,0.013585127116216546,0.9597143153634415,0.0064970757262128535
-0.03828945055889647,-0.04470998624111843,0.24620496318873486,0.09834142859170447
0.03828945055889647,0.04470998624111843,0.24620496318873486,0.09834142859170447
1.044103162948858,0.045345124340071846,0.31162213772048974,0.0024328539647066605
0.955896837051142,-0.045345124340071846,0.31162213772048974,0.0024328539647066605
1.0000011796110917,1.4772686379838085e-06,0.29416709859924106,0.0016897576885658518
0.9999988203889083,-1.4772686379838085e-06,0.29416709859924106,0.0016897576885658518
1.0077491236628322,0.009237492798422831,0.013519881233911346,0.04433983587053789
0.9922508763371678,-0.009237492798422831,0.013519881233911346,0.04433983587053789
-0.008790106916489036,-0.010085396742998654,0.49922703857506245,0.09106889876397699
0.008790106916489036,0.010085396742998654,0.49922703857506245,0.09106889876397699
1.0008172178668815,0.0023345419382487134,0.7955923381830025,0.07281769013945993
0.9991827821331185,-0.0023345419382487134,0.7955923381830025,0.07281769013945993
1.0035274399938374,0.010575058241920222,0.4745446246591223,0.06749814062115186
0.9964725600061626,-0.010575058241920222,0.4745446246591223,0.06749814062115186
-0.012623418621496733,-0.01335902450836074,0.43805183629171085,0.03443643791980105
0.012623418621496733,0.01335902450836074,0.43805183629171085,0.03443643791980105
1.0069798856919576,0.010110572150754471,0.6262598223814675,0.09906826165945441
0.9930201143080424,-0.010110572150754471,0.6262598223814675,0.09906826165945441
1.001227121469416,0.04216194250573263,0.2744946894909902,0.0594579613562537
0.998772878530584,-0.04216194250573263,0.2744946894909902,0.0594579613562537
-0.0025874244323159565,-0.030289419899496517,0.37401957965612775,0.021647718574299726
0.0025874244323159565,0.030289419899496517,0.37401957965612775,0.021647718574299726
-0.006818009869115923,-0.06018627003106524,0.47376333896717704,0.05246580910329246
0.006818009869115923,0.06018627003106524,0.47376333896717704,0.05246580910329246
1.0228749291558978,0.046336997422068295,0.9771831918073656,0.04884422115506692
0.9771250708441022,-0.046336997422068295,0.9771831918073656,0.04884422115506692
1.001030698064676,0.005122891956814513,0.3892316956287668,0.008452939144689642
0.9989693019353241,-0.005122891956814513,0.3892316956287668,0.008452939144689642
-0.0011094829810254535,-0.05239550160171735,0.9247495533611226,0.08413060833146409
0.0011094829810254535,0.05239550160171735,0.9247495533611226,0.08413060833146409
-0.047357177298084384,-0.05450901377078443,0.3076949040295489,0.024435446959412688
0.047357177298084384,0.05450901377078443,0.3076949040295489,0.024435446959412688
1.026705577646712,0.03154658708702575,0.3028448055442826,0.014340445157793792
0.973294422353288,-0.03154658708702575,0.3028448055442826,0.014340445157793792
1.041744212104347,0.07572356132909708,0.04002580917895837,0.05084495378525278
0.958255787895653,-0.07572356132909708,0.04002580917895837,0.05084495378525278
1.009305798399974,0.0223442915817896,0.3023578803220117,0.08854946967778984
0.990694201600026,-0.0223442915817896,0.3023578803220117,0.08854946967778984
1.0107724227908699,0.06347053113453914,0.6546291642467863,0.06923988576015457
0.9892275772091301,-0.06347053113453914,0.6546291642467863,0.06923988576015457
-0.09264390011353213,-0.09545054746786942,0.7129651945770356,0.012149963546171039
0.09264390011353213,0.09545054746786942,0.7129651945770356,0.012149963546171039
-0.004721678787780146,-0.06643724263551594,0.9091510498101821,0.04885127469401532
0.004721678787780146,0.06643724263551594,0.9091510498101821,0.04885127469401532
1.013382250036936,0.026639667175823858,0.49450001333113003,0.03715269990084371
0.986617749963064,-0.026639667175823858,0.49450001333113003,0.03715269990084371
-0.01405899694632844,-0.02225824766395439,0.8606191425240572,0.0040054000653398595
0.01405899694632844,0.02225824766395439,0.8606191425240572,0.0040054000653398595
-0.03624913207068462,-0.04448255060187668,0.6858598518770137,0.004967425562435713
0.03624913207068462,0.04448255060187668,0.6858598518770137,0.004967425562435713
-0.006833231823436438,-0.01517688927348504,0.7160409099501249,0.05476301779994102
0.006833231823436438,0.01517688927348504,0.7160409099501249,0.05476301779994102
1.0199947732862107,0.03938316155218607,0.5493219239788687,0.07813257384731903
0.9800052267137893,-0.03938316155218607,0.5493219239788687,0.07813257384731903
-0.006415084211266492,-0.030673676664204785,0.3510620654803148,0.00985269444583179
0.006415084211266492,0.030673676664204785,0.3510620654803148,0.00985269444583179
-0.06124101974365885,-0.09631410969460427,0.5210683982364828,0.06540591271126435
0.06124101974365885,0.09631410969460427,0.5210683982364828,0.06540591271126435
1.0341588083293076,0.08710403631958721,0.26039518859681976,0.047650793322147916
0.9658411916706924,-0.08710403631958721,0.26039518859681976,0.047650793322147916
1.057889210704049,0.0666392888941017,0.11608199874282132,0.09312061110427339
