x,x_vel,is_bounce
0.0011863875915542632,-0.007901112850978177,False
-0.0009572274888241234,-0.0402639250190078,True
-0.01963415278059087,-0.020433625341877107,True
1.0204769230319322,0.03394216876864255,True
0.022451866843476716,-0.09599575808167543,False
1.062815849644395,0.08945476443308724,True
1.079908095652331,0.0859601021478818,True
-0.005135443436541455,-0.08414264652911939,True
1.0078340170596731,0.017912022940659668,True
0.9298643758305092,0.09230168408575869,False
-0.0006082401706184212,-0.01467727560094011,True
0.007468012415777974,-0.019988868224513803,False
0.9387066590356661,0.07968723977872841,False
0.9964334766005281,0.044403360905427326,False
0.00043233182216784915,-0.006067240341853819,False
-0.01421595019187813,-0.036970725767865864,True
-0.007656199166265763,-0.08549147436471699,True
-0.03840039881005754,-0.06403707342355994,True
0.008390919644519048,-0.013033136883496632,False
-0.01514135859090434,-0.0481956397607097,True
-0.07291711362422536,-0.08914427608117177,True
-0.03072252350787352,-0.04058323290851428,True
0.01914962966741992,-0.02617898736538256,False
-0.00169420262050781,-0.013073467633041503,True
0.9919366113787945,0.0714037492957393,False
-0.05980189298870281,-0.08022781862575268,True
-0.023825390363872358,-0.09948721486231678,True
1.0504403465663543,0.08848702324719653,True
0.0004270834906581068,-0.004089845182191654,False
0.004430949524735205,-0.03400751219687376,False
0.007983769630916604,-0.017061493913918403,False
0.007063086226247856,-0.01134213520898102,False
0.013372477146845816,-0.06299537659609049,False
1.0140664246244433,0.02695073513831029,True
1.013141364784362,0.0665474674786549,True
1.005874547140057,0.047197612565886254,True
1.0008033054995473,0.0035185371036350666,True
1.0170629204187092,0.06593862167853158,True
0.9999610200227576,0.003363804114688651,False
1.014555001258732,0.01668494986011462,True
-0.044831109043656295,-0.05761779593509554,True
-0.0052699456134306195,-0.03738964730478011,True
0.9763114962855245,0.035979143134191996,False
0.05805853088366904,-0.08728887832996077,False
0.024090115860460063,-0.061448236918335244,False
1.0145842462104395,0.06317027906652183,True
-0.0034796353224441877,-0.0035523228549923292,True
-0.002857310154583749,-0.016824663516007,True
1.0000214519377832,0.0009235974637690881,True
0.029791225443065613,-0.09587073198614471,False
0.9985752677700842,0.0025403465327885513,False
-0.014737264579624763,-0.03165023912993827,True
0.05933863439615726,-0.06661902170166105,False
0.9848485644181313,0.0675629285066758,False
0.008823709391779363,-0.021949549177406127,False
0.0019242486152124068,-0.005428415032780832,False
0.005694797464140416,-0.059709206676450965,False
0.9995021971167093,0.019804223270538737,False
0.9879595934749136,0.02108007910038663,False
0.05529423646416793,-0.06593979475899131,False
0.9974688295646663,0.01738480372751817,False
1.0116349016276394,0.09375778816468612,True
0.0003681160154227705,-0.0009771012427977955,False
0.9645576889103137,0.06494814745728293,False
0.9529271008416121,0.0499991482134627,False
1.0510226481168294,0.05335825148086233,True
0.9299700483461034,0.09691309838443915,False
-0.021793760095517787,-0.05100847323211765,True
-0.011380982272812134,-0.029473683729523015,True
-0.04461581018339314,-0.05216213949724668,True
0.001363445521318648,-0.04697892171050967,False
0.049211252788305467,-0.09433875350665723,False
1.010813009668332,0.028599095568999047,True
0.02181540831478996,-0.07029358942928836,False
-0.024942245912270546,-0.04507929123196674,True
1.0457829143282265,0.0835463652941923,True
-0.00042303328621698394,-0.0006595881979595598,True
1.0481743981464762,0.0549544656707119,True
0.0031479650931330884,-0.004375141991037434,False
-0.012646388136708517,-0.026239015715100525,True
0.9628908618800707,0.0374963911884912,False
-0.007330096814501882,-0.052015706664813394,True
0.9981187717707448,0.04249512378997651,False
0.999969416635316,0.011393832688893758,False
0.0076852762342918424,-0.029097630291893883,False
0.0054080642431547764,-0.011486410515922996,False
1.017980287320613,0.019114904956361756,True
1.0244617728425507,0.042903966628447934,True
0.004055405156409614,-0.014116481289214146,False
1.0226455417720397,0.07228896457824552,True
0.002856093788214987,-0.04279559565411805,False
-0.054232331305746846,-0.07149941353693323,True
-0.05461803391571414,-0.06815868580530796,True
0.03054365681126537,-0.04869854420856429,False
1.0519528095186985,0.06459311656257262,True
0.017151166959501238,-0.07643021420766324,False
0.02013608683078162,-0.050893049447154004,False
0.02531830641913344,-0.07365043130333228,False
1.0141952617573269,0.0908177990315076,True
-0.012317889658129678,-0.07678172747299736,True
0.996142195413526,0.01276121794320878,False
0.960029488730617,0.05030273379356677,False
1.00259169519649,0.0062806478879318785,True
0.9987469732052374,0.007612490323211741,False
0.020046361442242876,-0.0274551748412441,False
-0.0010966954597130753,-0.0015926892576286766,True
1.0146197223308941,0.034288921428015554,True
0.964250851242651,0.05661364239575095,False
-0.004787763061418042,-0.03588277245884737,True
0.0009980519230372393,-0.0381348331535505,False
-0.025395059537408317,-0.02667401396057195,True
-0.07337778035705218,-0.09134473530745466,True
1.0428507774974478,0.0632855118658983,True
0.9809863915278176,0.01994466591952462,False
-0.027321027251495385,-0.07918873762343949,True
-0.025296340402197533,-0.03480676489723054,True
0.9889982032283724,0.011233171028850832,False
1.0482959369832492,0.08855059081015687,True
-0.03578169622317512,-0.07671646801270676,True
-0.0036561810201650533,-0.057923728102640654,True
-3.715129850362194e-05,-0.00015736289991229448,True
-0.033960496541649884,-0.05202392741748762,True
-0.024461581421940062,-0.04647784558966243,True
1.001343383211329,0.024756182940589302,True
0.9798247064810777,0.03650687382919487,False
0.06100952825065612,-0.08944356171786183,False
1.0031707588129073,0.006614153862722805,True
-0.0028105480725475604,-0.027471797223849494,True
-0.033592800282449105,-0.06392254364739307,True
0.9209132253151749,0.08566987121090491,False
-0.07696520011767231,-0.08946845536763218,True
0.976605793199428,0.08895602313964686,False
0.03852766004562619,-0.07887139826333606,False
-0.012719344143814459,-0.0519435198671926,True
0.005974432448808323,-0.05632607890733398,False
0.008252319525527104,-0.012924320655955723,False
0.07342594127827591,-0.08336862513165376,False
0.03522915588912928,-0.07791272678999865,False
0.00037722247585393625,-0.003345888892435556,False
-0.010491777323224335,-0.026581762487057948,True
1.0087327859669624,0.04781149639210874,True
0.03816853836604132,-0.0412302057390693,False
1.0443295104956645,0.09772664084106447,True
0.04510259724043744,-0.06004953489386829,False
0.9949986362966372,0.017500042844795973,False
1.006116346038953,0.07349616261343409,True
-0.06284875820110862,-0.08412844578509271,True
0.9935038176566732,0.0666267200674622,False
0.9995770028746425,0.07097269508056077,False
0.026754416011153036,-0.0295068132713324,False
1.051902333960561,0.08402560355284514,True
0.9548991274970129,0.05588287846270058,False
0.02664702665238021,-0.07794741508611505,False
1.0655025338266184,0.09398600148334124,True
-0.03372943121252939,-0.07340278758342612,True
0.03322663289847209,-0.0629800457559047,False
0.002508533233179166,-0.005385246401596278,False
0.9546271676905375,0.05246242952519873,False
1.003435958501796,0.01521183833907147,True
-0.048578611383792145,-0.07366180637334883,True
0.025861148922057247,-0.03007078633537105,False
1.012945742433577,0.03855746981160352,True
1.0199005400595789,0.08762168720788355,True
-0.02169626879298877,-0.03488037663092807,True
0.9844885576833529,0.07423563517650952,False
0.0013813791890906417,-0.003806374244927968,False
-0.0436442575939834,-0.05786846545898573,True
1.0108219818986837,0.020471405056317615,True
-0.06021760793557441,-0.06569744225780086,True
-0.003178864592577682,-0.02090326084838955,True
-0.004661103083158863,-0.01259708598590973,True
0.9950308847049036,0.005784125114480943,False
-0.04252494938717735,-0.05378919394043474,True
-0.06233371808403374,-0.0721654726992869,True
0.01569391287241548,-0.028045476198353594,False
1.0331884712070452,0.03789382212780915,True
1.051402801803035,0.05938051390138638,True
1.0230877728523322,0.04286908801725643,True
0.02240854443740639,-0.041480873174735956,False
-0.03989094017880921,-0.08755608233076803,True
1.0541446150280576,0.0754401220419364,True
1.0063945870807467,0.019655250282165915,True
1.0126812633827837,0.0937529560352532,True
1.025292093948643,0.04399835056030767,True
0.99136787071364,0.0765844841298978,False
0.018300559502931534,-0.022001908721067456,False
-0.0026135680906077684,-0.004525931020342578,True
-0.04019883538436515,-0.08326270363879501,True
0.9454542800567837,0.06374514398013319,False
-0.07696654408595993,-0.08368284731362026,True
1.0329400203752792,0.08539817367007392,True
0.9461689180985717,0.07342690217048006,False
-0.05578396736016038,-0.0603390837350945,True
0.9574251638604723,0.06984530809847497,False
0.9912007753359676,0.023071100795100788,False
1.0125109561913403,0.02203712413566916,True
0.9278484063759719,0.09203948754848135,False
0.9603629711617649,0.051176120474303255,False
1.0081746557664515,0.008453640490499126,True
1.0013528238225473,0.021343160313442633,True
1.0400954222070466,0.052214672551266654,True
0.9979948294682385,0.0073899281172668425,False
1.006874100899689,0.016925475275255144,True
-0.0013216497663024694,-0.0014211478174087746,True
1.0243665976183625,0.0706058025637621,True
0.008485726957371808,-0.029642849732887368,False
0.008483784172278783,-0.05297396834159296,False
1.0430885845054347,0.07342178695912008,True
0.9102120623572884,0.09799059079489189,False
0.04678298286173838,-0.05725743012035779,False
0.945784763724683,0.06488048656546024,False
0.046883586847186395,-0.053116726399045223,False
0.9580504520361706,0.054556497186960255,False
0.9412989227486384,0.08069575960256421,False
-0.03138250682525517,-0.09317619927236985,True
0.988574316428698,0.013305212931684608,False
0.9996716627480348,0.006005673657043554,False
0.9942239561160954,0.0988854535963314,False
0.029532066284752436,-0.035857660352095935,False
0.006512657597428455,-0.0247288046599361,False
0.004681717105454916,-0.08484030706100111,False
0.9700977329962307,0.08906168697784574,False
0.025271331000093055,-0.04426053564401527,False
1.0049628666571997,0.007241737279680649,True
-0.05739185389247828,-0.06999826215494785,True
0.07745406347307679,-0.08831133252703185,False
1.0631886759579348,0.09734688625701389,True
0.0018922234440767727,-0.03713656867841688,False
0.9716643906706196,0.0772261286281085,False
0.9330903017764334,0.07716159462450639,False
0.006853452025986293,-0.04988541873305762,False
1.0179336818871785,0.04179104275332716,True
-0.002119759700741692,-0.06732268430877172,True
0.9586178301509551,0.041800227281053384,False
0.004043630228714341,-0.058988375596585166,False
1.0231087134932844,0.02479433183658493,True
0.015748286763049634,-0.02028514754380585,False
0.011593038388029782,-0.08733925864315101,False
0.03383705524277516,-0.08082720997172504,False
0.9168518285743876,0.09546159289026271,False
-0.021876050111847154,-0.0761712148404717,True
0.014620946896862382,-0.027522265853862415,False
1.0075667105100155,0.06581092083860408,True
0.9660352036538622,0.0840196638253892,False
0.04034657296147684,-0.0717222030264408,False
1.0145909414747403,0.021919283844356176,True
1.0150052634188524,0.03223698183830048,True
0.019056368057545556,-0.025162809637054598,False
1.0053868521166527,0.025226070388283752,True
-0.006544887723107331,-0.022708950804159325,True
-0.03738875011225869,-0.06388282922969063,True
-0.008777342901490924,-0.015768953133173804,True
1.0296213304049446,0.036826124012090844,True
0.024204899968206028,-0.03434766547055728,False
-0.00294157687207634,-0.06706864445503263,True
1.0062968735591284,0.04706216547592728,True
-0.014323712194298299,-0.059360927367373376,True
0.025391898409720774,-0.03522068642815268,False
-0.025042821277972888,-0.03852593426677784,True
-0.02265695024242852,-0.05810867580310611,True
0.9940238827414198,0.028214377804528547,False
-0.024608026826657577,-0.08292840813220637,True
1.0325720675766712,0.051922107209958684,True
-0.051554887428918256,-0.05670927386989281,True
0.999586788339721,0.0009310808105077562,False
-0.013259118669270334,-0.08111656700796688,True
0.9289555357542216,0.09590059251180873,False
1.0208174405060142,0.07858315432605925,True
0.02925169111206263,-0.046083938987649446,False
0.9844794601260926,0.04309093613492213,False
0.9981233198019779,0.024724773402610534,False
0.004494350250494118,-0.006237189221619166,False
0.999522137746917,0.0018657817772100849,False
0.05015818912217945,-0.06444068829914051,False
0.9643728477861881,0.05439035344363227,False
-0.023472269410456503,-0.04047222757266864,True
-0.018302093199691775,-0.04039302114875342,True
0.008594865060970947,-0.011642308996967133,False
-0.06591856063872473,-0.07280051060532891,True
0.00341922069500637,-0.04414989854015044,False
1.0039675054418997,0.015949349271545354,True
0.0017166203220060044,-0.003420611428774834,False
-0.02229860431094607,-0.02691679475885224,True
1.005592946946051,0.006798191818721999,True
1.0119034012525772,0.024960622947307477,True
1.008751223560054,0.011572117834456608,True
1.0135043274490199,0.0353068701300477,True
0.012673362148378449,-0.03219469917090745,False
0.005927855533890712,-0.012566507099506498,False
1.0149608938378312,0.03604236278875616,True
0.0022170971925987507,-0.00372418766618724,False
0.03536990594715723,-0.08375177425627361,False
1.026562142925199,0.04599341102053081,True
0.045275782104966224,-0.0944666690001653,False
0.9558769681122722,0.09796487511290297,False
-0.05628223510947776,-0.05844056966029512,True
-0.0232006359026649,-0.024309411794986968,True
1.064628844290855,0.07673776240228514,True
1.0198186190147167,0.05102149516176002,True
1.0007584780536016,0.015134475879054322,True
1.0157723843754816,0.03665608311044867,True
-0.03773357345079877,-0.04437159959513029,True
1.01237917866735,0.019146291099061376,True
0.9998824172449413,0.010027379617355225,False
-0.003746722476969404,-0.02745329598651828,True
1.0174138047379153,0.05948727903951631,True
1.0852845048623445,0.09229313789261218,True
-0.0313456779324182,-0.09684526369964627,True
1.002202331497417,0.005570574265590389,True
0.004097709686861246,-0.03156415996994436,False
0.04983058893542264,-0.07981898275022281,False
-0.011730338571497058,-0.05808207285795794,True
0.03420562378105355,-0.03425736818930258,False
-0.07618442951641667,-0.07895747474419368,True
0.994027295836132,0.009725787216657455,False
1.0153948960751993,0.05843672543595603,True
0.9822576914450983,0.03982039780559032,False
-0.006171911344908523,-0.019869398125422835,True
-0.026944973513617635,-0.048144157830857105,True
1.0049510845122682,0.08814543545674569,True
0.9914828186738498,0.030737783594676063,False
1.0076730110306875,0.015450955531912459,True
1.0653194690446144,0.06696373289689439,True
1.0358250542855172,0.04032296210529798,True
1.0529900566944286,0.08796631736266303,True
0.9447816577971722,0.05815845724561976,False
1.071791759992584,0.07265589258585087,True
0.9783332662411593,0.04235644342388496,False
-0.017497611034752125,-0.07343930666602978,True
-0.09033666244262374,-0.09919256765076752,True
0.006086227200613567,-0.022069103435283344,False
-0.003649900499330154,-0.02220322146892678,True
0.033335311147328156,-0.05177416638891701,False
1.0057859053963276,0.019909320746386072,True
0.013848751528099272,-0.029244192297128047,False
-0.023788572381260246,-0.02511387566194542,True
0.9621417039226925,0.05476734620000774,False
0.020402168979664945,-0.05093670728033888,False
1.0074421464872545,0.015097865652702814,True
0.9935071567507052,0.09901360543090082,False
0.009832400770482934,-0.03036739602512907,False
-0.02500229788098349,-0.03772655033690317,True
0.001049604542428428,-0.006026856509999845,False
-0.06657623152853527,-0.08965563290992605,True
0.9821977929644158,0.06293542760573385,False
0.9635591194149451,0.057854866507364225,False
0.003641178305112616,-0.018467343969445393,False
0.0435290682478553,-0.05613603917042828,False
-0.03167217835545328,-0.06521251295777282,True
0.9963273755539441,0.028045436101048916,False
1.01091023323606,0.08528986414939821,True
1.0413251159519512,0.04354593042326246,True
0.00429867272980274,-0.08161598312719835,False
0.02705658143804762,-0.0717009984099987,False
-0.018069653022772327,-0.08674281834404966,True
1.0121886698098417,0.03909439408891098,True
1.0034059304596212,0.08404598915922976,True
-0.015171488848410426,-0.02401711926493453,True
0.013232406992359906,-0.05035053246954412,False
0.9742154752226134,0.06690421716764532,False
1.0041576540927795,0.01857998550828175,True
-0.01566779297620115,-0.02228467076788018,True
-0.013384342645205518,-0.0594399794906349,True
-0.00758551417329786,-0.03630083991588053,True
0.9828559819089738,0.017493649753068465,False
0.9816895161258575,0.025826643710546795,False
1.0107041612581549,0.016032059450464476,True
0.008903244829469683,-0.013421928381320426,False
1.0551155284046025,0.060253045843913014,True
1.0096452436555106,0.032741685862932114,True
1.0013018579095276,0.003714599155767007,True
-0.0014820377471635993,-0.019099773849994606,True
-0.010800687878737345,-0.03979884311963882,True
1.0167741727850976,0.05102427265368066,True
1.0136122189793253,0.023156961395978462,True
0.003367470155056591,-0.022238308684865385,False
1.0127226380609495,0.01395335531567955,True
1.0420215132121968,0.07090074720301545,True
0.9528234411069654,0.095628635248401,False
-0.004112569890929235,-0.056681955836609454,True
0.9799981214888867,0.09124391024430036,False
1.001016496971095,0.005095405426981614,True
1.007923076758351,0.015870838414636514,True
-0.019324007536560075,-0.04323702710457175,True
0.9447315103663491,0.06158226244962731,False
0.07729578821364974,-0.08943775276166786,False
0.974832053743298,0.05627982077748494,False
-0.00022843136669362926,-0.00043407045469580076,True
1.013933469700902,0.04892141230341025,True
0.002622708804202489,-0.06400268815880447,False
0.07205648639954863,-0.08194869413007033,False
-0.017835368219253148,-0.03320582920510904,True
0.07083516993928743,-0.08797504778217358,False
1.0382301251359072,0.09753633088165645,True
-0.02978019984696354,-0.0430624024772939,True
-0.0372195126173318,-0.07929250600951432,True
-0.004762622273234712,-0.007420015603607189,True
1.0125092808333793,0.035932441775259304,True
0.9922649328554862,0.04862181220550387,False
0.9792382086764163,0.06290353681044003,False
1.0008206485474678,0.002514383790396979,True
-0.0020478626915427195,-0.018446541823565487,True
0.011662988657642634,-0.09257575649542574,False
-0.02462414316347076,-0.05209998461533342,True
0.05014880361002353,-0.06990688751938505,False
0.9944904964273664,0.06147692289640371,False
0.9709470991714522,0.05144523077587979,False
1.0141727785364716,0.021742119615273003,True
0.9817882974094839,0.049233748067823546,False
0.019883967617278276,-0.06526856808667426,False
-0.06384630874798208,-0.07537191854922004,True
0.031109788600475325,-0.08294980722196955,False
-0.03725317757444435,-0.04928207346565453,True
0.03532002581726726,-0.046577105230626574,False
0.017594264516325564,-0.08374032197219689,False
0.06982268779545107,-0.07704161252692117,False
0.9971370757997856,0.0034448075471570807,False
-0.08328020394407953,-0.09195912413124983,True
0.020797949361270687,-0.030295439297284277,False
0.9992031026326017,0.027874112412622366,False
0.0010699212017283614,-0.003580146753617597,False
0.018983016343019698,-0.09357375653067648,False
0.02440489144083644,-0.04522209945997496,False
1.0197950406522507,0.09639216385705547,True
0.9779700739111368,0.07393125654941467,False
0.03394539925943894,-0.08701735103748114,False
-0.01415787748420526,-0.016170720857342648,True
-0.024610462126121304,-0.044467560541798117,True
-0.09028604477800344,-0.09353545749816294,True
-0.000685177941794996,-0.0018703043431648747,True
